ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_For,num_children,has_kids,is_grad,is_undergrad,is_single,is_partnered,total_spend,spend_to_income_ratio,MntWines_ratio,MntFruits_ratio,MntMeatProducts_ratio,MntFishProducts_ratio,MntSweetProducts_ratio,MntGoldProds_ratio,total_purchases,web_purchase_ratio,store_purchase_ratio,catalog_purchase_ratio,deal_purchase_ratio,is_discount_heavy,campaign_accept_count,responded_any_campaign,is_recent_customer,is_dormant_customer,is_high_spender,is_low_spender
241,1952,Graduation,Together,11.33672513518121,0,0,2013-05-12,57.0,6.804614520062624,3.4657359027997265,5.846438775057724,4.330733340286331,3.4657359027997265,5.2574953720277815,1.0,4.0,4.0,11.0,1.0,0,0,1,0,0,0,3,11,0,74.0,413.0,0,0,1,0,0,1,7.362010551259734,0.018772959305376653,0.5724269377382465,0.019695044472681066,0.21918678526048285,0.04764930114358323,0.019695044472681066,0.12134688691232529,19.0,0.21052631578947367,0.5789473684210527,0.21052631578947367,0.05263157894736842,0,1.0,1,0,0,1,0
8975,1968,Graduation,Married,9.878938679614715,1,1,2014-01-26,47.0,2.70805020110221,1.3862943611198906,3.091042453358316,1.0986122886681096,0.6931471805599453,3.367295829986474,4.0,3.0,1.0,2.0,8.0,1,0,0,0,0,0,3,11,0,58.0,154.0,2,1,1,0,0,1,4.248495242049359,0.0035359229271292405,0.2028985507246377,0.043478260869565216,0.30434782608695654,0.028985507246376812,0.014492753623188406,0.4057971014492754,6.0,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,1,1.0,1,0,0,0,0
6119,1963,PhD,Single,10.511539700563102,1,1,2013-05-10,52.0,2.3978952727983707,0.0,1.3862943611198906,0.0,0.0,1.6094379124341003,1.0,1.0,0.0,2.0,6.0,0,0,0,0,0,0,3,11,0,63.0,415.0,2,1,1,0,1,0,2.8903717578961645,0.00046276132404181184,0.5882352941176471,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,3.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0,0,0,0,1
5236,1979,Graduation,Together,11.258923141820024,0,1,2012-08-25,30.0,7.115582126184454,0.0,5.983936280687191,5.4510384535657,5.187385805840755,5.0689042022202315,1.0,10.0,2.0,8.0,5.0,0,1,1,1,0,0,3,11,0,47.0,673.0,1,1,1,0,0,1,7.693937325509272,0.028284859735973597,0.5606198723792161,0.0,0.1804922515952598,0.105742935278031,0.08113035551504102,0.07201458523245215,20.0,0.5,0.4,0.1,0.05,0,3.0,1,1,0,1,0
5723,1976,PhD,Together,10.803404970292338,0,1,2014-01-11,63.0,4.406719247264253,0.6931471805599453,3.4657359027997265,1.0986122886681096,0.6931471805599453,0.0,1.0,1.0,1.0,5.0,2.0,0,0,0,0,0,0,3,11,0,50.0,169.0,1,1,1,0,0,1,4.762173934797756,0.0023583467176286417,0.6982758620689655,0.008620689655172414,0.2672413793103448,0.017241379310344827,0.008620689655172414,0.0,7.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0,0.0,0,0,0,0,0
1710,1978,Graduation,Single,10.314570186094999,1,0,2013-03-07,51.0,5.043425116919247,3.044522437723423,4.204692619390966,0.0,2.5649493574615367,3.332204510175204,7.0,6.0,1.0,4.0,9.0,0,0,0,0,0,0,3,11,0,48.0,479.0,1,1,1,0,1,0,5.634789603169249,0.009248210023866348,0.5519713261648745,0.07168458781362007,0.23655913978494625,0.0,0.043010752688172046,0.0967741935483871,11.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.6363636363636364,1,0.0,0,0,0,0,0
1970,1968,Master,Together,10.43570277898059,0,1,2012-09-10,14.0,4.1588830833596715,0.0,3.091042453358316,2.0794415416798357,0.0,2.5649493574615367,1.0,3.0,0.0,3.0,8.0,0,0,0,0,0,0,3,11,0,58.0,657.0,1,1,1,0,0,1,4.6443908991413725,0.0030246967961706753,0.6116504854368932,0.0,0.20388349514563106,0.06796116504854369,0.0,0.11650485436893204,6.0,0.5,0.5,0.0,0.16666666666666666,0,0.0,0,1,0,0,0
5313,1971,Master,Married,10.550512257479294,1,1,2014-04-18,20.0,3.4339872044851463,0.0,2.4849066497880004,0.0,0.0,1.3862943611198906,3.0,2.0,0.0,4.0,5.0,0,0,0,0,0,0,3,11,0,55.0,72.0,2,1,1,0,0,1,3.8066624897703196,0.0011519530840925752,0.6818181818181818,0.0,0.25,0.0,0.0,0.06818181818181818,6.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0,0.0,0,1,0,0,1
10634,1951,Master,Married,10.992268336624281,0,0,2014-04-19,56.0,4.51085950651685,4.219507705176107,5.111987788356544,3.4339872044851463,3.784189633918261,2.4849066497880004,1.0,4.0,2.0,8.0,3.0,0,0,0,0,0,0,3,11,0,75.0,71.0,0,0,1,0,0,1,6.008813185442595,0.006833636302430486,0.22167487684729065,0.16502463054187191,0.4064039408866995,0.07389162561576355,0.10591133004926108,0.027093596059113302,14.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.07142857142857142,0,0.0,0,0,0,0,0
7010,1965,2n Cycle,Married,11.169378259677051,0,0,2014-04-07,41.0,6.455198563340122,4.74493212836325,5.541263545158426,4.890349128221754,5.030437921392435,4.343805421853684,1.0,6.0,6.0,7.0,3.0,0,0,1,0,0,0,3,11,0,61.0,83.0,0,0,0,1,0,1,7.218176838403408,0.019217754215780272,0.4658840792369773,0.08363903154805576,0.1863536316947909,0.09684519442406456,0.11151870873074102,0.05575935436537051,19.0,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.05263157894736842,0,1.0,1,0,0,1,0
8562,1969,Graduation,Together,10.899808684315772,0,0,2013-05-28,72.0,4.852030263919617,1.6094379124341003,4.304065093204169,2.772588722239781,1.9459101490553132,2.4849066497880004,1.0,2.0,1.0,7.0,2.0,0,0,0,0,0,0,3,11,0,57.0,397.0,0,0,1,0,0,1,5.4680601411351315,0.004357057140219699,0.538135593220339,0.01694915254237288,0.3093220338983051,0.0635593220338983,0.025423728813559324,0.046610169491525424,10.0,0.2,0.7,0.1,0.1,0,0.0,0,0,0,0,0
3158,1973,Graduation,Married,10.382853468483827,1,0,2013-01-03,1.0,2.639057329615259,1.3862943611198906,1.9459101490553132,1.9459101490553132,1.791759469228055,1.9459101490553132,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3,11,0,53.0,542.0,1,1,1,0,0,1,3.6888794541139363,0.0012074303405572755,0.3333333333333333,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.15384615384615385,4.0,0.25,0.75,0.0,0.25,0,0.0,0,1,0,0,1
4436,1976,Graduation,Single,9.912496846693715,0,0,2013-02-20,27.0,2.9444389791664403,3.7612001156935624,3.2188758248682006,2.772588722239781,3.044522437723423,2.9444389791664403,1.0,2.0,1.0,4.0,7.0,0,0,0,0,0,0,3,11,0,50.0,494.0,0,0,1,0,1,0,4.927253685157205,0.006788899900891972,0.13138686131386862,0.30656934306569344,0.17518248175182483,0.10948905109489052,0.145985401459854,0.13138686131386862,7.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0,0.0,0,1,0,0,0
5287,1973,Graduation,Married,10.46201703637113,1,0,2014-06-19,77.0,3.828641396489095,1.0986122886681096,3.295836866004329,1.6094379124341003,0.6931471805599453,0.6931471805599453,3.0,3.0,1.0,3.0,7.0,0,0,0,0,0,0,3,11,0,53.0,10.0,1,1,1,0,0,1,4.382026634673881,0.002259660764852264,0.569620253164557,0.02531645569620253,0.3291139240506329,0.05063291139240506,0.012658227848101266,0.012658227848101266,7.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0,0.0,0,0,0,0,0
2445,1974,PhD,Together,10.25558704504304,1,0,2013-07-07,87.0,3.6635616461296463,0.6931471805599453,3.2188758248682006,0.0,0.0,0.0,1.0,2.0,0.0,3.0,8.0,0,0,0,0,0,0,3,11,0,52.0,357.0,1,1,1,0,0,1,4.1588830833596715,0.0022151898734177216,0.6031746031746031,0.015873015873015872,0.38095238095238093,0.0,0.0,0.0,5.0,0.4,0.6,0.0,0.2,0,0.0,0,0,0,0,1
6059,1953,PhD,Together,11.074498019159236,1,2,2013-03-04,81.0,6.894670039433482,3.6109179126442243,5.1298987149230735,2.833213344056216,0.0,4.6913478822291435,7.0,11.0,3.0,4.0,7.0,0,0,0,0,0,0,3,11,1,73.0,482.0,3,1,1,0,0,1,7.181591944611865,0.020370829715986607,0.7503805175038052,0.0273972602739726,0.1278538812785388,0.0121765601217656,0.0,0.0821917808219178,18.0,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.3888888888888889,0,0.0,0,0,0,1,0
4550,1966,Master,Together,10.421239136372852,0,1,2014-06-24,51.0,4.127134385045092,0.0,1.3862943611198906,0.0,0.0,2.0794415416798357,1.0,1.0,1.0,3.0,5.0,0,0,0,0,0,0,3,11,0,60.0,5.0,1,1,1,0,0,1,4.276666119016055,0.0021153616970563697,0.8591549295774648,0.0,0.04225352112676056,0.0,0.0,0.09859154929577464,5.0,0.2,0.6,0.2,0.2,0,0.0,0,0,0,0,0
4240,1978,Graduation,Married,9.7611172112444,1,0,2012-11-03,79.0,1.6094379124341003,2.302585092994046,2.833213344056216,2.8903717578961645,0.0,2.5649493574615367,2.0,2.0,1.0,2.0,8.0,0,0,0,0,0,0,3,11,0,48.0,603.0,1,1,1,0,0,1,4.07753744390572,0.0033439031421158834,0.06896551724137931,0.15517241379310345,0.27586206896551724,0.29310344827586204,0.0,0.20689655172413793,5.0,0.4,0.4,0.2,0.4,0,0.0,0,0,0,0,1
8911,1967,PhD,Married,10.938822746356111,0,1,2013-04-08,11.0,5.308267697401205,3.9889840465642745,5.153291594497779,4.762173934797756,4.356708826689592,4.430816798843313,3.0,5.0,4.0,9.0,4.0,0,0,0,0,0,0,3,11,0,59.0,447.0,1,1,1,0,0,1,6.555356891810665,0.012464488636363636,0.2863247863247863,0.0754985754985755,0.245014245014245,0.16524216524216523,0.10968660968660969,0.11823361823361823,18.0,0.2777777777777778,0.5,0.2222222222222222,0.16666666666666666,0,0.0,0,1,0,0,0
3706,1978,Graduation,Single,10.26283891167827,1,0,2013-08-21,54.0,2.995732273553991,2.1972245773362196,3.4011973816621555,0.0,2.5649493574615367,3.295836866004329,1.0,2.0,2.0,2.0,7.0,1,0,0,0,0,0,3,11,1,48.0,312.0,1,1,1,0,1,0,4.553876891600541,0.003281320906203093,0.20212765957446807,0.0851063829787234,0.30851063829787234,0.0,0.1276595744680851,0.2765957446808511,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,1.0,1,0,0,0,0
3628,1987,Basic,Single,9.618402105931613,1,0,2013-01-29,93.0,1.6094379124341003,2.1972245773362196,2.4849066497880004,2.995732273553991,2.5649493574615367,3.295836866004329,2.0,2.0,1.0,2.0,9.0,0,0,0,0,0,0,3,11,0,39.0,516.0,1,1,0,1,1,0,4.394449154672439,0.005319856363878175,0.05,0.1,0.1375,0.2375,0.15,0.325,5.0,0.4,0.4,0.2,0.4,0,0.0,0,0,1,0,0
10175,1958,PhD,Divorced,10.378913951950253,0,1,2013-08-01,0.0,2.9444389791664403,0.0,1.0986122886681096,0.0,0.0,1.0986122886681096,1.0,1.0,0.0,3.0,4.0,0,0,0,0,0,0,3,11,0,68.0,332.0,1,1,1,0,1,0,3.1354942159291497,0.0006838031890094178,0.8181818181818182,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,4.0,0.25,0.75,0.0,0.25,0,0.0,0,1,0,0,1
8985,1964,2n Cycle,Together,11.131913916491309,0,1,2012-11-04,54.0,6.693323668269949,4.394449154672439,5.087596335232384,4.795790545596741,2.4849066497880004,3.5263605246161616,5.0,10.0,7.0,10.0,6.0,0,0,0,0,0,0,3,11,0,62.0,602.0,1,1,0,1,0,1,7.10002716662926,0.017726447684290648,0.6655656482246077,0.06606110652353427,0.1329479768786127,0.0990916597853014,0.009083402146985962,0.027250206440957887,27.0,0.37037037037037035,0.37037037037037035,0.25925925925925924,0.18518518518518517,0,0.0,0,0,0,1,0
5204,1971,Graduation,Together,11.219077757327483,0,0,2013-06-29,21.0,5.942799375126701,4.59511985013459,6.598509028614515,4.709530201312334,4.727387818712341,3.367295829986474,1.0,8.0,8.0,5.0,3.0,0,0,1,0,0,0,3,11,1,55.0,365.0,0,0,1,0,0,1,7.2875606403097235,0.019600740561861063,0.2600958247775496,0.06707734428473648,0.5017111567419575,0.07529089664613278,0.07665982203969883,0.019164955509924708,21.0,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.047619047619047616,0,1.0,1,1,0,1,0
9220,1971,Graduation,Single,11.426288563310505,0,0,2013-01-17,58.0,6.3578422665081,5.153291594497779,6.857540350317634,4.836281906951478,4.7535901911063645,2.995732273553991,1.0,8.0,6.0,5.0,3.0,0,0,0,0,0,0,3,11,1,55.0,528.0,0,0,1,0,1,0,7.585281078639126,0.021461286804798255,0.2926829268292683,0.08739837398373984,0.4883130081300813,0.06351626016260163,0.058434959349593495,0.009654471544715448,19.0,0.42105263157894735,0.2631578947368421,0.3157894736842105,0.05263157894736842,0,0.0,0,0,0,1,0
9888,1969,Graduation,Together,11.137446252352321,0,0,2014-06-25,3.0,6.129050210060545,4.406719247264253,5.877735781779639,4.672828834461906,3.9318256327243257,3.713572066704308,1.0,4.0,4.0,7.0,2.0,0,0,0,0,0,0,3,11,0,57.0,4.0,0,0,1,0,0,1,6.9957661563048505,0.015881796346167844,0.41979835013748856,0.07424381301558204,0.32630614115490375,0.09715857011915674,0.045829514207149404,0.03666361136571952,15.0,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.06666666666666667,0,0.0,0,1,0,1,0
5263,1977,2n Cycle,Married,10.343579504787346,1,0,2013-01-22,98.0,1.791759469228055,2.3978952727983707,2.639057329615259,1.3862943611198906,2.1972245773362196,2.833213344056216,1.0,1.0,0.0,3.0,8.0,0,0,0,0,0,0,3,11,0,49.0,523.0,1,1,0,1,0,1,4.02535169073515,0.001770994332818135,0.09090909090909091,0.18181818181818182,0.23636363636363636,0.05454545454545454,0.14545454545454545,0.2909090909090909,4.0,0.25,0.75,0.0,0.25,0,0.0,0,0,1,0,1
1020,1973,Graduation,Married,11.284693992107073,0,0,2014-05-12,70.0,5.860786223465865,4.110873864173311,6.343880434126331,4.709530201312334,4.897839799950911,4.983606621708336,1.0,5.0,6.0,7.0,2.0,0,0,1,0,0,0,3,11,0,53.0,48.0,0,0,1,0,0,1,7.220373836723949,0.01716231326875479,0.2562225475841874,0.043923865300146414,0.4158125915080527,0.08052708638360176,0.09736456808199122,0.1061493411420205,18.0,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.05555555555555555,0,1.0,1,0,0,1,0
9503,1980,Graduation,Single,10.24252791726305,0,0,2012-08-29,65.0,3.6888794541139363,3.5263605246161616,4.875197323201151,3.7376696182833684,3.295836866004329,3.8066624897703196,2.0,5.0,1.0,5.0,8.0,0,0,0,0,0,0,3,11,0,46.0,669.0,0,0,1,0,1,0,5.749392985908253,0.011150297460012112,0.12460063897763578,0.10543130990415335,0.41533546325878595,0.13099041533546327,0.08306709265175719,0.14057507987220447,11.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.18181818181818182,0,0.0,0,0,0,0,0
10613,1958,PhD,Together,10.527686503469802,1,1,2014-02-26,44.0,3.295836866004329,0.6931471805599453,2.833213344056216,1.0986122886681096,1.0986122886681096,2.772588722239781,4.0,3.0,0.0,4.0,4.0,0,0,0,0,0,0,3,11,0,68.0,123.0,2,1,1,0,0,1,4.143134726391533,0.001660684630631596,0.41935483870967744,0.016129032258064516,0.25806451612903225,0.03225806451612903,0.03225806451612903,0.24193548387096775,7.0,0.42857142857142855,0.5714285714285714,0.0,0.5714285714285714,1,0.0,0,0,0,0,1
67,1972,Master,Single,10.745571845870444,1,1,2013-09-18,6.0,4.23410650459726,0.0,2.833213344056216,0.0,0.0,2.1972245773362196,3.0,2.0,0.0,4.0,7.0,0,0,0,0,0,0,3,11,0,54.0,284.0,2,1,1,0,1,0,4.532599493153256,0.0019817762746914243,0.7391304347826086,0.0,0.17391304347826086,0.0,0.0,0.08695652173913043,6.0,0.3333333333333333,0.6666666666666666,0.0,0.5,0,0.0,0,1,0,0,0
6019,1971,PhD,Married,10.522099746707825,1,0,2014-03-30,9.0,3.828641396489095,1.3862943611198906,2.302585092994046,1.6094379124341003,1.6094379124341003,2.0794415416798357,1.0,1.0,2.0,2.0,6.0,1,0,0,0,0,0,3,11,1,55.0,91.0,1,1,1,0,0,1,4.290459441148391,0.0019393417012336367,0.625,0.041666666666666664,0.125,0.05555555555555555,0.05555555555555555,0.09722222222222222,5.0,0.2,0.4,0.4,0.2,0,1.0,1,1,0,0,0
5863,1953,Graduation,Married,10.772770530802942,0,1,2013-05-29,95.0,5.886104031450156,0.0,4.90527477843843,2.639057329615259,3.295836866004329,4.820281565605037,4.0,6.0,3.0,8.0,5.0,0,0,0,0,0,0,3,11,0,73.0,396.0,1,1,1,0,0,1,6.486160788944089,0.013730792612623943,0.5480916030534351,0.0,0.20458015267175572,0.01984732824427481,0.03969465648854962,0.18778625954198475,17.0,0.35294117647058826,0.47058823529411764,0.17647058823529413,0.23529411764705882,0,0.0,0,0,1,0,0
3717,1959,Graduation,Married,11.021591962782166,0,1,2014-04-23,70.0,6.0014148779611505,3.2188758248682006,3.4011973816621555,1.9459101490553132,3.2188758248682006,5.389071729816501,2.0,5.0,5.0,6.0,3.0,1,0,0,0,0,0,3,11,0,67.0,67.0,1,1,1,0,0,1,6.558197802812269,0.011507028440666884,0.5724431818181818,0.03409090909090909,0.041193181818181816,0.008522727272727272,0.03409090909090909,0.3096590909090909,16.0,0.3125,0.375,0.3125,0.125,0,1.0,1,0,0,0,0
6730,1954,Graduation,Married,10.571291283757406,1,1,2012-11-03,92.0,3.5553480614894135,0.6931471805599453,2.70805020110221,0.0,0.0,1.791759469228055,3.0,2.0,0.0,3.0,8.0,0,0,0,0,0,1,3,11,0,72.0,603.0,2,1,1,0,0,1,4.007333185232471,0.0013846863941740601,0.6296296296296297,0.018518518518518517,0.25925925925925924,0.0,0.0,0.09259259259259259,5.0,0.4,0.6,0.0,0.6,1,0.0,0,0,1,0,1
10749,1991,Graduation,Single,8.990815266184685,0,0,2012-09-18,62.0,4.304065093204169,2.9444389791664403,4.204692619390966,2.0794415416798357,2.5649493574615367,1.0986122886681096,10.0,0.0,1.0,0.0,9.0,0,0,0,0,0,0,3,11,0,35.0,649.0,0,0,1,0,1,0,5.187385805840755,0.022172396611858495,0.4101123595505618,0.10112359550561797,0.3707865168539326,0.03932584269662921,0.06741573033707865,0.011235955056179775,1.0,0.0,0.0,1.0,1.0,1,0.0,0,0,0,0,0
4998,1962,Graduation,Together,11.239566984991516,0,0,2014-05-23,85.0,5.680172609017068,3.4339872044851463,6.030685260261263,4.1588830833596715,3.5263605246161616,5.303304908059076,1.0,4.0,5.0,4.0,2.0,0,0,0,1,0,0,3,11,0,64.0,37.0,0,0,1,0,0,1,6.9411900550683745,0.013577634363375876,0.28267182962245885,0.02904162633107454,0.40174249757986447,0.06098741529525654,0.031945788964181994,0.1936108422071636,13.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.07692307692307693,0,1.0,1,0,0,0,0
6287,1986,Graduation,Together,10.455330351773332,1,0,2013-07-30,2.0,2.70805020110221,0.0,2.833213344056216,0.0,0.0,1.9459101490553132,1.0,1.0,1.0,2.0,6.0,0,0,0,0,0,0,3,11,1,40.0,334.0,1,1,1,0,0,1,3.6109179126442243,0.0010366275051831375,0.3888888888888889,0.0,0.4444444444444444,0.0,0.0,0.16666666666666666,4.0,0.25,0.5,0.25,0.25,0,0.0,0,1,0,0,1
5985,1965,Master,Single,10.4093709837628,0,1,2012-10-13,0.0,4.394449154672439,0.6931471805599453,3.6375861597263857,0.0,0.6931471805599453,1.3862943611198906,3.0,2.0,1.0,4.0,7.0,0,0,0,0,0,0,3,11,0,61.0,624.0,1,1,1,0,1,0,4.812184355372417,0.0036782440906898213,0.6557377049180327,0.00819672131147541,0.30327868852459017,0.0,0.00819672131147541,0.02459016393442623,7.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0,0.0,0,1,0,0,0
4754,1966,Master,Married,10.421864592454954,0,1,2013-09-25,91.0,3.4339872044851463,2.4849066497880004,3.5263605246161616,2.639057329615259,1.9459101490553132,3.4011973816621555,1.0,2.0,0.0,4.0,4.0,0,0,0,0,0,0,3,11,0,60.0,277.0,1,1,1,0,0,1,4.812184355372417,0.0036325740658031858,0.2459016393442623,0.09016393442622951,0.27049180327868855,0.10655737704918032,0.04918032786885246,0.23770491803278687,6.0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0,0.0,0,0,1,0,0
4002,1960,PhD,Married,11.252054085595047,0,1,2013-10-13,3.0,6.139884552226255,4.574710978503383,5.8111409929767,5.1298987149230735,3.9889840465642745,2.3978952727983707,1.0,7.0,7.0,12.0,3.0,0,0,0,0,0,0,3,11,0,66.0,259.0,1,1,1,0,0,1,7.024649030453636,0.014577410854524448,0.41228851291184326,0.0854853072128228,0.2965271593944791,0.1495992876224399,0.04719501335707925,0.008904719501335707,26.0,0.2692307692307692,0.46153846153846156,0.2692307692307692,0.038461538461538464,0,0.0,0,1,0,1,0
8870,1984,Graduation,Together,10.468716130681411,1,0,2012-11-13,68.0,4.330733340286331,2.5649493574615367,4.955827057601261,3.784189633918261,3.6888794541139363,5.236441962829949,6.0,6.0,1.0,5.0,8.0,0,0,0,0,0,0,3,11,1,42.0,593.0,1,1,1,0,0,1,6.210600077024653,0.014120922832140016,0.15090543259557343,0.02414486921529175,0.2837022132796781,0.08651911468812877,0.07847082494969819,0.3762575452716298,12.0,0.5,0.4166666666666667,0.08333333333333333,0.5,0,0.0,0,0,0,0,0
966,1966,Graduation,Married,10.703918398315748,0,1,2013-07-05,98.0,6.289715570908998,2.639057329615259,4.5217885770490405,2.8903717578961645,1.9459101490553132,3.295836866004329,6.0,6.0,2.0,11.0,5.0,0,1,0,0,0,0,3,11,0,60.0,359.0,1,1,1,0,0,1,6.539585955617669,0.015517977048664915,0.7785817655571635,0.01881331403762663,0.1316931982633864,0.024602026049204053,0.008683068017366137,0.03762662807525326,19.0,0.3157894736842105,0.5789473684210527,0.10526315789473684,0.3157894736842105,0,1.0,1,0,1,0,0
4767,1965,2n Cycle,Married,11.169378259677051,0,0,2014-04-07,41.0,6.455198563340122,4.74493212836325,5.541263545158426,4.890349128221754,5.030437921392435,4.343805421853684,1.0,6.0,6.0,7.0,3.0,0,0,1,0,0,0,3,11,0,61.0,83.0,0,0,0,1,0,1,7.218176838403408,0.019217754215780272,0.4658840792369773,0.08363903154805576,0.1863536316947909,0.09684519442406456,0.11151870873074102,0.05575935436537051,19.0,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.05263157894736842,0,1.0,1,0,0,1,0
9725,1966,PhD,Together,10.266914649297394,1,1,2014-06-05,16.0,2.1972245773362196,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1.0,1.0,0.0,2.0,8.0,1,0,0,0,0,0,3,11,0,60.0,24.0,2,1,1,0,0,1,2.5649493574615367,0.00041718815185648727,0.6666666666666666,0.0,0.25,0.0,0.0,0.08333333333333333,3.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,1.0,1,1,0,0,1
4475,1949,PhD,Married,11.143295537871015,0,0,2013-02-16,82.0,7.182352111885263,3.1354942159291497,6.660575149839686,4.983606621708336,0.0,5.187385805840755,1.0,7.0,8.0,9.0,5.0,0,0,0,0,0,0,3,11,0,77.0,498.0,0,0,1,0,0,1,7.730047370607835,0.035312165330400304,0.5389344262295082,0.009016393442622951,0.319672131147541,0.05942622950819672,0.0,0.07295081967213114,24.0,0.2916666666666667,0.375,0.3333333333333333,0.041666666666666664,0,0.0,0,0,0,1,0
5740,1970,2n Cycle,Divorced,10.164312170818027,1,1,2013-02-14,1.0,1.6094379124341003,1.0986122886681096,2.5649493574615367,2.0794415416798357,1.791759469228055,3.295836866004329,2.0,1.0,2.0,2.0,6.0,0,0,0,0,0,0,3,11,1,56.0,500.0,2,1,0,1,1,0,4.04305126783455,0.0021572479679494586,0.07142857142857142,0.03571428571428571,0.21428571428571427,0.125,0.08928571428571429,0.4642857142857143,5.0,0.2,0.4,0.4,0.4,0,0.0,0,1,0,0,1
5731,1983,Master,Married,10.207325906555994,1,0,2013-04-05,64.0,2.5649493574615367,0.0,2.639057329615259,1.0986122886681096,0.0,2.3978952727983707,1.0,1.0,0.0,3.0,7.0,0,0,0,0,0,0,3,11,0,43.0,450.0,1,1,1,0,0,1,3.6375861597263857,0.0013653136531365313,0.32432432432432434,0.0,0.35135135135135137,0.05405405405405406,0.0,0.2702702702702703,4.0,0.25,0.75,0.0,0.25,0,0.0,0,0,0,0,1
7290,1985,Graduation,Single,11.164742929660637,0,0,2012-10-05,68.0,5.8522024797744745,3.8066624897703196,6.282266746896006,2.8903717578961645,0.0,3.295836866004329,1.0,3.0,5.0,12.0,2.0,0,0,0,0,0,0,3,11,0,41.0,632.0,0,0,1,0,1,0,6.876264611890766,0.01371182503257975,0.3584710743801653,0.045454545454545456,0.5516528925619835,0.01756198347107438,0.0,0.026859504132231406,20.0,0.15,0.6,0.25,0.05,0,0.0,0,0,0,0,0
3846,1974,Graduation,Married,10.658623130430142,0,1,2012-08-29,98.0,5.262690188904886,1.791759469228055,3.9889840465642745,0.0,1.791759469228055,2.772588722239781,4.0,6.0,1.0,4.0,8.0,0,0,0,0,0,0,3,11,0,52.0,669.0,1,1,1,0,0,1,5.602118820879701,0.006344432173320488,0.7111111111111111,0.018518518518518517,0.1962962962962963,0.0,0.018518518518518517,0.05555555555555555,11.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.36363636363636365,0,0.0,0,0,1,0,0
8104,1951,PhD,Married,10.883935482853596,0,0,2013-08-09,32.0,5.488937726156687,0.0,2.5649493574615367,0.0,0.0,3.258096538021482,1.0,5.0,1.0,5.0,7.0,0,0,0,0,0,0,3,11,0,75.0,324.0,0,0,1,0,0,1,5.631211781821365,0.005214585834333734,0.8669064748201439,0.0,0.04316546762589928,0.0,0.0,0.08992805755395683,11.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.09090909090909091,0,0.0,0,0,0,0,0
4507,1952,Graduation,Single,11.187596906286172,0,0,2012-11-27,87.0,6.448889394146858,3.367295829986474,6.198478716492308,3.4339872044851463,2.70805020110221,4.04305126783455,1.0,6.0,7.0,8.0,3.0,0,0,0,0,0,0,3,11,0,74.0,579.0,0,0,1,0,1,0,7.1316985104669115,0.017306307803068063,0.5048,0.0224,0.3928,0.024,0.0112,0.0448,21.0,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.047619047619047616,0,0.0,0,0,0,1,0
11013,1987,Graduation,Together,11.121452015488801,0,0,2013-03-31,84.0,5.820082930352362,3.367295829986474,5.645446897643238,5.220355825078325,4.007333185232471,4.007333185232471,1.0,2.0,8.0,6.0,1.0,0,0,0,0,0,0,3,11,0,39.0,455.0,0,0,1,0,0,1,6.844815479208263,0.013874713408771541,0.3582089552238806,0.029850746268656716,0.3006396588486141,0.19616204690831557,0.057569296375266525,0.057569296375266525,16.0,0.125,0.375,0.5,0.0625,0,0.0,0,0,0,0,0
